dataset,dataset_name,target,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,temporal,scale,stat,feature_core,feature_type
multi_scale,0.3/0.5/1.0m,FHB_rate,diff_r1_CI_RE2_median,62,-0.5194005520132702,1.520319604957246e-05,-0.6109400780550047,1.3392304991572906e-07,0.5194005520132702,0.6109400780550047,diff,r1,median,CI_RE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,diff_r1_ND_B5_B6_median,62,0.528754415275839,9.973139564232252e-06,0.6067378167463551,1.7201277602959374e-07,0.528754415275839,0.6067378167463551,diff,r1,median,ND_B5_B6,pairwise_nd
multi_scale,0.3/0.5/1.0m,FHB_rate,diff_r1_NDRE2_median,62,-0.528754415275839,9.973139564232252e-06,-0.6067378167463551,1.7201277602959374e-07,0.528754415275839,0.6067378167463551,diff,r1,median,NDRE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,ratio_r1_CI_RE2_mean,62,-0.4997854754164413,3.538561062894645e-05,-0.5966418178790333,3.09320365847981e-07,0.4997854754164413,0.5966418178790333,ratio,r1,mean,CI_RE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,rel_r1_CI_RE2_mean,62,-0.4997854754164412,3.538561062894645e-05,-0.5966418178790333,3.09320365847981e-07,0.4997854754164412,0.5966418178790333,rel,r1,mean,CI_RE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,0418_r1_ND_B1_B4_median,62,0.3029964331323219,0.0166743408142546,0.5906687923711413,4.336239804390279e-07,0.3029964331323219,0.5906687923711413,0418,r1,median,ND_B1_B4,pairwise_nd
multi_scale,0.3/0.5/1.0m,FHB_rate,ratio_r1_NDRE2_mean,62,-0.5005909490834943,3.42137157172034e-05,-0.5890566040703387,4.744672592251536e-07,0.5005909490834943,0.5890566040703387,ratio,r1,mean,NDRE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,rel_r1_NDRE2_mean,62,-0.5005909490834942,3.42137157172034e-05,-0.5890566040703387,4.744672592251536e-07,0.5005909490834942,0.5890566040703387,rel,r1,mean,NDRE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,diff_r1_ND_B5_B6_mean,62,0.5113724216181901,2.1618851425351936e-05,0.5830835785624466,6.594959942430599e-07,0.5113724216181901,0.5830835785624466,diff,r1,mean,ND_B5_B6,pairwise_nd
multi_scale,0.3/0.5/1.0m,FHB_rate,diff_r1_NDRE2_mean,62,-0.5113724216181901,2.1618851425351936e-05,-0.5830835785624466,6.594959942430599e-07,0.5113724216181901,0.5830835785624466,diff,r1,mean,NDRE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,diff_r1_CI_RE2_mean,62,-0.5020719531441715,3.215220570252051e-05,-0.5764762494607962,9.421443045539076e-07,0.5020719531441715,0.5764762494607962,diff,r1,mean,CI_RE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,ratio_r1_CI_RE2_median,62,-0.5218400219466319,1.3636502662596184e-05,-0.5754719354373453,9.939551537871034e-07,0.5218400219466319,0.5754719354373453,ratio,r1,median,CI_RE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,rel_r1_CI_RE2_median,62,-0.5218400219466317,1.363650266259632e-05,-0.5754719354373453,9.939551537871034e-07,0.5218400219466317,0.5754719354373453,rel,r1,median,CI_RE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,0418_r1_ND_B1_B2_median,62,0.4026567863045514,0.0011764656270387,0.5720096949880805,1.1937856137753112e-06,0.4026567863045514,0.5720096949880805,0418,r1,median,ND_B1_B2,pairwise_nd
multi_scale,0.3/0.5/1.0m,FHB_rate,ratio_r1_NDRE2_median,62,-0.5245734084167758,1.2059963993523318e-05,-0.5697103444607062,1.3466771368015655e-06,0.5245734084167758,0.5697103444607062,ratio,r1,median,NDRE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,rel_r1_NDRE2_median,62,-0.5245734084167757,1.2059963993523318e-05,-0.5697103444607062,1.3466771368015655e-06,0.5245734084167757,0.5697103444607062,rel,r1,median,NDRE2,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,0418_r1_ND_B3_B4_median,62,0.3816356337352706,0.0022090030897286,0.5661159574294083,1.622889392420933e-06,0.3816356337352706,0.5661159574294083,0418,r1,median,ND_B3_B4,pairwise_nd
multi_scale,0.3/0.5/1.0m,FHB_rate,0418_r1_RENDVI1_median,62,-0.3816356337352706,0.0022090030897286,-0.5661159574294083,1.622889392420933e-06,0.3816356337352706,0.5661159574294083,0418,r1,median,RENDVI1,named_index
multi_scale,0.3/0.5/1.0m,FHB_rate,0510_r1_ND_B5_B6_mean,62,0.4740580562905324,9.936800963925088e-05,0.5511305350268652,3.4516504285862998e-06,0.4740580562905324,0.5511305350268652,0510,r1,mean,ND_B5_B6,pairwise_nd
one_sqft,1平方尺,FHB_rate,rel_r0p172_B2_p75,62,0.4479628093476199,0.0002612627334786,0.501311273600421,3.319623341127036e-05,0.4479628093476199,0.501311273600421,rel,r0p172,p75,B2,raw_band
one_sqft,1平方尺,FHB_rate,ratio_r0p172_B2_p75,62,0.4479628093476199,0.0002612627334786,0.501311273600421,3.319623341127036e-05,0.4479628093476199,0.501311273600421,ratio,r0p172,p75,B2,raw_band
one_sqft,1平方尺,FHB_rate,ratio_r0p172_B2_mean,62,0.4288403738019434,0.000505860531499,0.4790577891860623,8.182387764234482e-05,0.4288403738019434,0.4790577891860623,ratio,r0p172,mean,B2,raw_band
one_sqft,1平方尺,FHB_rate,rel_r0p172_B2_mean,62,0.4288403738019434,0.000505860531499,0.4790577891860623,8.182387764234482e-05,0.4288403738019434,0.4790577891860623,rel,r0p172,mean,B2,raw_band
one_sqft,1平方尺,FHB_rate,diff_r0p172_B2_p75,62,0.4581333370621199,0.0001809043461339,0.4587509735555706,0.0001768452069347,0.4581333370621199,0.4587509735555706,diff,r0p172,p75,B2,raw_band
one_sqft,1平方尺,FHB_rate,rel_r0p172_B4_p75,62,0.4436374180351893,0.0003044159663277,0.455324263052934,0.0002004648332517,0.4436374180351893,0.455324263052934,rel,r0p172,p75,B4,raw_band
one_sqft,1平方尺,FHB_rate,ratio_r0p172_B4_p75,62,0.4436374180351892,0.0003044159663277,0.455324263052934,0.0002004648332517,0.4436374180351892,0.455324263052934,ratio,r0p172,p75,B4,raw_band
one_sqft,1平方尺,FHB_rate,ratio_r0p172_B2_median,62,0.4169765823873707,0.0007477789795303,0.436215867290961,0.0003938628150138,0.4169765823873707,0.436215867290961,ratio,r0p172,median,B2,raw_band
one_sqft,1平方尺,FHB_rate,rel_r0p172_B2_median,62,0.4169765823873706,0.0007477789795303,0.436215867290961,0.0003938628150138,0.4169765823873706,0.436215867290961,rel,r0p172,median,B2,raw_band
one_sqft,1平方尺,FHB_rate,diff_r0p172_B2_mean,62,0.4530394901166506,0.0002177819872635,0.4297671140877502,0.0004903533018808,0.4530394901166506,0.4297671140877502,diff,r0p172,mean,B2,raw_band
one_sqft,1平方尺,FHB_rate,0510_r0p172_B1_mean,62,0.4355487264915074,0.0004029745114052,0.4281813551033541,0.0005171575719371,0.4355487264915074,0.4281813551033541,0510,r0p172,mean,B1,raw_band
one_sqft,1平方尺,FHB_rate,diff_r0p172_B1_median,62,0.4355178887681721,0.0004034002909178,0.4240319524275176,0.0005937095894294,0.4355178887681721,0.4240319524275176,diff,r0p172,median,B1,raw_band
one_sqft,1平方尺,FHB_rate,0510_r0p172_B1_median,62,0.4545524547924033,0.0002061683478558,0.4233976488337592,0.0006062774883663,0.4545524547924033,0.4233976488337592,0510,r0p172,median,B1,raw_band
one_sqft,1平方尺,FHB_rate,diff_r0p172_B1_mean,62,0.4129572634572544,0.000850924724053,0.4219968950642093,0.0006348904751162,0.4129572634572544,0.4219968950642093,diff,r0p172,mean,B1,raw_band
one_sqft,1平方尺,FHB_rate,ratio_r0p172_B4_mean,62,0.4098060445801316,0.0009406025206912,0.4116894616656346,0.000886030886872,0.4098060445801316,0.4116894616656346,ratio,r0p172,mean,B4,raw_band
one_sqft,1平方尺,FHB_rate,rel_r0p172_B4_mean,62,0.4098060445801315,0.0009406025206912,0.4116894616656346,0.000886030886872,0.4098060445801315,0.4116894616656346,rel,r0p172,mean,B4,raw_band
one_sqft,1平方尺,FHB_rate,rel_r0p172_B1_p75,62,0.3517746456403797,0.0050516065101286,0.4116366030328214,0.0008875225830673,0.3517746456403797,0.4116366030328214,rel,r0p172,p75,B1,raw_band
one_sqft,1平方尺,FHB_rate,ratio_r0p172_B1_p75,62,0.3517746456403797,0.0050516065101286,0.4116366030328214,0.0008875225830673,0.3517746456403797,0.4116366030328214,ratio,r0p172,p75,B1,raw_band
one_sqft,1平方尺,FHB_rate,diff_r0p172_B1_p75,62,0.384849272843816,0.002011450030399,0.4115808942774905,0.0008890971662103,0.384849272843816,0.4115808942774905,diff,r0p172,p75,B1,raw_band
one_sqft,1平方尺,FHB_rate,diff_r0p172_ND_B5_B6_mean,62,0.4057121799235479,0.0010698224427402,0.4088350954937216,0.0009699048654871,0.4057121799235479,0.4088350954937216,diff,r0p172,mean,ND_B5_B6,pairwise_nd
point,点采样,FHB_rate,diff_rpt_CI_RE2_mean,62,-0.4901034676922109,5.269839331841736e-05,-0.4632530579749145,0.0001496869609222,0.4901034676922109,0.4632530579749145,diff,rpt,mean,CI_RE2,named_index
point,点采样,FHB_rate,diff_rpt_CI_RE2_median,62,-0.4901034676922109,5.269839331841736e-05,-0.4632530579749145,0.0001496869609222,0.4901034676922109,0.4632530579749145,diff,rpt,median,CI_RE2,named_index
point,点采样,FHB_rate,ratio_rpt_B2_mean,62,0.4510184805754792,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754792,0.4532892056896257,ratio,rpt,mean,B2,raw_band
point,点采样,FHB_rate,ratio_rpt_B2_median,62,0.4510184805754792,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754792,0.4532892056896257,ratio,rpt,median,B2,raw_band
point,点采样,FHB_rate,ratio_rpt_B2_p25,62,0.4510184805754792,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754792,0.4532892056896257,ratio,rpt,p25,B2,raw_band
point,点采样,FHB_rate,ratio_rpt_B2_p75,62,0.4510184805754792,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754792,0.4532892056896257,ratio,rpt,p75,B2,raw_band
point,点采样,FHB_rate,rel_rpt_B2_mean,62,0.4510184805754791,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754791,0.4532892056896257,rel,rpt,mean,B2,raw_band
point,点采样,FHB_rate,rel_rpt_B2_median,62,0.4510184805754791,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754791,0.4532892056896257,rel,rpt,median,B2,raw_band
point,点采样,FHB_rate,rel_rpt_B2_p25,62,0.4510184805754791,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754791,0.4532892056896257,rel,rpt,p25,B2,raw_band
point,点采样,FHB_rate,rel_rpt_B2_p75,62,0.4510184805754791,0.0002342294900027,0.4532892056896257,0.0002158248194439,0.4510184805754791,0.4532892056896257,rel,rpt,p75,B2,raw_band
point,点采样,FHB_rate,diff_rpt_ND_B5_B6_mean,62,0.484707367448668,6.545816705364983e-05,0.4526549020958673,0.0002208280095772,0.484707367448668,0.4526549020958673,diff,rpt,mean,ND_B5_B6,pairwise_nd
point,点采样,FHB_rate,diff_rpt_ND_B5_B6_median,62,0.484707367448668,6.545816705364983e-05,0.4526549020958673,0.0002208280095772,0.484707367448668,0.4526549020958673,diff,rpt,median,ND_B5_B6,pairwise_nd
point,点采样,FHB_rate,diff_rpt_NDRE2_mean,62,-0.484707367448668,6.545816705364983e-05,-0.4526549020958673,0.0002208280095772,0.484707367448668,0.4526549020958673,diff,rpt,mean,NDRE2,named_index
point,点采样,FHB_rate,diff_rpt_NDRE2_median,62,-0.484707367448668,6.545816705364983e-05,-0.4526549020958673,0.0002208280095772,0.484707367448668,0.4526549020958673,diff,rpt,median,NDRE2,named_index
point,点采样,FHB_rate,ratio_rpt_B1_mean,62,0.3145049629426482,0.0127907293423596,0.437273039947225,0.0003798076809144,0.3145049629426482,0.437273039947225,ratio,rpt,mean,B1,raw_band
point,点采样,FHB_rate,ratio_rpt_B1_median,62,0.3145049629426482,0.0127907293423596,0.437273039947225,0.0003798076809144,0.3145049629426482,0.437273039947225,ratio,rpt,median,B1,raw_band
point,点采样,FHB_rate,ratio_rpt_B1_p25,62,0.3145049629426482,0.0127907293423596,0.437273039947225,0.0003798076809144,0.3145049629426482,0.437273039947225,ratio,rpt,p25,B1,raw_band
point,点采样,FHB_rate,ratio_rpt_B1_p75,62,0.3145049629426482,0.0127907293423596,0.437273039947225,0.0003798076809144,0.3145049629426482,0.437273039947225,ratio,rpt,p75,B1,raw_band
point,点采样,FHB_rate,rel_rpt_B1_mean,62,0.314504962942648,0.0127907293423596,0.437273039947225,0.0003798076809144,0.314504962942648,0.437273039947225,rel,rpt,mean,B1,raw_band
point,点采样,FHB_rate,rel_rpt_B1_median,62,0.314504962942648,0.0127907293423596,0.437273039947225,0.0003798076809144,0.314504962942648,0.437273039947225,rel,rpt,median,B1,raw_band
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_ND_B2_B3_mean,33,-0.6419928656874444,5.6446521191823845e-05,-0.7416132992408726,7.894312716313138e-07,0.6419928656874444,0.7416132992408726,0510,r1,mean,ND_B2_B3,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_num,ratio_r1_EVI_mean,33,-0.612049848264757,0.0001536522974871,-0.7016531531645023,5.3780073420319016e-06,0.612049848264757,0.7016531531645023,ratio,r1,mean,EVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,rel_r1_EVI_mean,33,-0.6120498482647568,0.0001536522974871,-0.7016531531645023,5.3780073420319016e-06,0.6120498482647568,0.7016531531645023,rel,r1,mean,EVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,diff_r1_EVI_mean,33,-0.6094292862970115,0.00016692474972,-0.6993025563364804,5.962714573189143e-06,0.6094292862970115,0.6993025563364804,diff,r1,mean,EVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_EVI_mean,33,-0.6112430919187615,0.0001576340736936,-0.6823446792200376,1.221011688610453e-05,0.6112430919187615,0.6823446792200376,0510,r1,mean,EVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_ND_B3_B5_mean,33,0.593151592337722,0.0002748577372955,0.6726064923610902,1.8048353614398025e-05,0.593151592337722,0.6726064923610902,0510,r1,mean,ND_B3_B5,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_RENDVI2_mean,33,-0.593151592337722,0.0002748577372955,-0.6726064923610902,1.8048353614398025e-05,0.593151592337722,0.6726064923610902,0510,r1,mean,RENDVI2,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_RVI_mean,33,-0.6122329325440079,0.0001527612911196,-0.6702558955330684,1.979126012911922e-05,0.6122329325440079,0.6702558955330684,0510,r1,mean,RVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_SAVI_mean,33,-0.5890766949448196,0.0003101204953077,-0.6702558955330684,1.979126012911922e-05,0.5890766949448196,0.6702558955330684,0510,r1,mean,SAVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_ND_B3_B6_mean,33,0.5890719090038475,0.0003101641715549,0.6702558955330684,1.979126012911922e-05,0.5890719090038475,0.6702558955330684,0510,r1,mean,ND_B3_B6,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_NDVI_mean,33,-0.5890719090038475,0.0003101641715549,-0.6702558955330684,1.979126012911922e-05,0.5890719090038475,0.6702558955330684,0510,r1,mean,NDVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_ND_B3_B4_mean,33,0.6295249096577796,8.674009347081006e-05,0.6668979000644659,2.2545441898918057e-05,0.6295249096577796,0.6668979000644659,0510,r1,mean,ND_B3_B4,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_RENDVI1_mean,33,-0.6295249096577796,8.674009347081006e-05,-0.6668979000644659,2.2545441898918057e-05,0.6295249096577796,0.6668979000644659,0510,r1,mean,RENDVI1,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,ratio_r0p5_DVI_mean,33,-0.6297790908731694,8.599966304845184e-05,-0.6630362052755729,2.61374235072207e-05,0.6297790908731694,0.6630362052755729,ratio,r0p5,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,rel_r0p5_DVI_mean,33,-0.6297790908731694,8.599966304845184e-05,-0.6630362052755729,2.61374235072207e-05,0.6297790908731694,0.6630362052755729,rel,r0p5,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,ratio_r1_DVI_mean,33,-0.618452676695182,0.0001251042633367,-0.6613572075412717,2.785431747663786e-05,0.618452676695182,0.6613572075412717,ratio,r1,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,rel_r1_DVI_mean,33,-0.618452676695182,0.0001251042633367,-0.6613572075412717,2.785431747663786e-05,0.618452676695182,0.6613572075412717,rel,r1,mean,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,rel_r1_RENDVI1_mean,33,-0.5980436885596635,0.0002372678543043,-0.660349808900691,2.8932667809355504e-05,0.5980436885596635,0.660349808900691,rel,r1,mean,RENDVI1,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,ratio_r1_RENDVI1_mean,33,-0.5980436885596634,0.0002372678543043,-0.660349808900691,2.8932667809355504e-05,0.5980436885596634,0.660349808900691,ratio,r1,mean,RENDVI1,named_index
multi_scale,0.3/0.5/1.0m,Flower_num,0510_r1_DVI_mean,33,-0.630388784479329,8.424668292465862e-05,-0.6566560138852282,3.321655085255906e-05,0.630388784479329,0.6566560138852282,0510,r1,mean,DVI,named_index
one_sqft,1平方尺,Flower_num,0510_r0p172_ND_B2_B3_median,33,-0.5264520911132502,0.0016485997005242,-0.6586708111663896,3.081388048805021e-05,0.5264520911132502,0.6586708111663896,0510,r0p172,median,ND_B2_B3,pairwise_nd
one_sqft,1平方尺,Flower_num,diff_r0p172_DVI_mean,33,-0.5470681876195369,0.0009857711325117,-0.595876295903522,0.0002533158937497,0.5470681876195369,0.595876295903522,diff,r0p172,mean,DVI,named_index
one_sqft,1平方尺,Flower_num,rel_r0p172_DVI_median,33,-0.5258315811302662,0.001673482421267,-0.59318989952864,0.0002745439179747,0.5258315811302662,0.59318989952864,rel,r0p172,median,DVI,named_index
one_sqft,1平方尺,Flower_num,ratio_r0p172_DVI_median,33,-0.525831581130266,0.001673482421267,-0.59318989952864,0.0002745439179747,0.525831581130266,0.59318989952864,ratio,r0p172,median,DVI,named_index
one_sqft,1平方尺,Flower_num,0510_r0p172_ND_B1_B3_median,33,-0.5570094179830202,0.0007601187087778,-0.5837875122165529,0.0003618623999706,0.5570094179830202,0.5837875122165529,0510,r0p172,median,ND_B1_B3,pairwise_nd
one_sqft,1平方尺,Flower_num,0510_r0p172_ND_B2_B3_mean,33,-0.515144057562583,0.0021566366974206,-0.5740493253576054,0.000477491320267,0.515144057562583,0.5740493253576054,0510,r0p172,mean,ND_B2_B3,pairwise_nd
one_sqft,1平方尺,Flower_num,0510_r0p172_EVI_median,33,-0.5296048226547309,0.0015271043631374,-0.5713629289827235,0.0005146691811993,0.5296048226547309,0.5713629289827235,0510,r0p172,median,EVI,named_index
one_sqft,1平方尺,Flower_num,rel_r0p172_RENDVI1_median,33,-0.467126389711436,0.0061303809372937,-0.5639753389517979,0.0006304526003381,0.467126389711436,0.5639753389517979,rel,r0p172,median,RENDVI1,named_index
one_sqft,1平方尺,Flower_num,ratio_r0p172_RENDVI1_median,33,-0.467126389711436,0.0061303809372937,-0.5639753389517979,0.0006304526003381,0.467126389711436,0.5639753389517979,ratio,r0p172,median,RENDVI1,named_index
one_sqft,1平方尺,Flower_num,ratio_r0p172_DVI_mean,33,-0.5393357495944573,0.0012000726809975,-0.5609531430300555,0.0006840896791508,0.5393357495944573,0.5609531430300555,ratio,r0p172,mean,DVI,named_index
one_sqft,1平方尺,Flower_num,rel_r0p172_DVI_mean,33,-0.5393357495944573,0.0012000726809975,-0.5609531430300555,0.0006840896791508,0.5393357495944573,0.5609531430300555,rel,r0p172,mean,DVI,named_index
one_sqft,1平方尺,Flower_num,diff_r0p172_DVI_median,33,-0.5270781826920863,0.001623821504961,-0.5602815439363351,0.0006965420942112,0.5270781826920863,0.5602815439363351,diff,r0p172,median,DVI,named_index
one_sqft,1平方尺,Flower_num,diff_r0p172_ND_B3_B5_median,33,0.5111885606173963,0.0023640288415245,0.5586025462020338,0.0007285525413189,0.5111885606173963,0.5586025462020338,diff,r0p172,median,ND_B3_B5,pairwise_nd
one_sqft,1平方尺,Flower_num,diff_r0p172_RENDVI2_median,33,-0.5111885606173963,0.0023640288415245,-0.5586025462020338,0.0007285525413189,0.5111885606173963,0.5586025462020338,diff,r0p172,median,RENDVI2,named_index
one_sqft,1平方尺,Flower_num,ratio_r0p172_EVI_median,33,-0.5249246340469853,0.0017104416693414,-0.5580988468817434,0.0007384054065387,0.5249246340469853,0.5580988468817434,ratio,r0p172,median,EVI,named_index
one_sqft,1平方尺,Flower_num,rel_r0p172_EVI_median,33,-0.5249246340469853,0.0017104416693414,-0.5580988468817434,0.0007384054065387,0.5249246340469853,0.5580988468817434,rel,r0p172,median,EVI,named_index
one_sqft,1平方尺,Flower_num,rel_r0p172_RENDVI2_median,33,-0.5131335732155514,0.0022599781211463,-0.5579309471083133,0.0007417157147974,0.5131335732155514,0.5579309471083133,rel,r0p172,median,RENDVI2,named_index
one_sqft,1平方尺,Flower_num,ratio_r0p172_RENDVI2_median,33,-0.5131335732155513,0.0022599781211463,-0.5579309471083133,0.0007417157147974,0.5131335732155513,0.5579309471083133,ratio,r0p172,median,RENDVI2,named_index
one_sqft,1平方尺,Flower_num,diff_r0p172_ND_B3_B4_median,33,0.4425299326322814,0.0099140058434175,0.552390254585119,0.0008585655427384,0.4425299326322814,0.552390254585119,diff,r0p172,median,ND_B3_B4,pairwise_nd
one_sqft,1平方尺,Flower_num,diff_r0p172_RENDVI1_median,33,-0.4425299326322814,0.0099140058434175,-0.552390254585119,0.0008585655427384,0.4425299326322814,0.552390254585119,diff,r0p172,median,RENDVI1,named_index
point,点采样,Flower_num,diff_rpt_ND_B1_B5_mean,33,0.4582681996240911,0.0073180967125219,0.5992342913721246,0.0002288433703799,0.4582681996240911,0.5992342913721246,diff,rpt,mean,ND_B1_B5,pairwise_nd
point,点采样,Flower_num,diff_rpt_ND_B1_B5_median,33,0.4582681996240911,0.0073180967125219,0.5992342913721246,0.0002288433703799,0.4582681996240911,0.5992342913721246,diff,rpt,median,ND_B1_B5,pairwise_nd
point,点采样,Flower_num,diff_rpt_ND_B1_B6_mean,33,0.4695684525833544,0.0058335390015873,0.5888245054194566,0.0003124294258374,0.4695684525833544,0.5888245054194566,diff,rpt,mean,ND_B1_B6,pairwise_nd
point,点采样,Flower_num,diff_rpt_ND_B1_B6_median,33,0.4695684525833544,0.0058335390015873,0.5888245054194566,0.0003124294258374,0.4695684525833544,0.5888245054194566,diff,rpt,median,ND_B1_B6,pairwise_nd
point,点采样,Flower_num,0510_rpt_ND_B1_B6_mean,33,0.4538166626600251,0.0079855569132503,0.5549087511865709,0.0008035817679375,0.4538166626600251,0.5549087511865709,0510,rpt,mean,ND_B1_B6,pairwise_nd
point,点采样,Flower_num,0510_rpt_ND_B1_B6_median,33,0.4538166626600251,0.0079855569132503,0.5549087511865709,0.0008035817679375,0.4538166626600251,0.5549087511865709,0510,rpt,median,ND_B1_B6,pairwise_nd
point,点采样,Flower_num,ratio_rpt_GNDVI_mean,33,-0.4768736242595912,0.0050179123519613,-0.5408051702184402,0.0011564568720507,0.4768736242595912,0.5408051702184402,ratio,rpt,mean,GNDVI,named_index
point,点采样,Flower_num,rel_rpt_GNDVI_mean,33,-0.4768736242595912,0.0050179123519613,-0.5408051702184402,0.0011564568720507,0.4768736242595912,0.5408051702184402,rel,rpt,mean,GNDVI,named_index
point,点采样,Flower_num,ratio_rpt_GNDVI_median,33,-0.4768736242595912,0.0050179123519613,-0.5408051702184402,0.0011564568720507,0.4768736242595912,0.5408051702184402,ratio,rpt,median,GNDVI,named_index
point,点采样,Flower_num,rel_rpt_GNDVI_median,33,-0.4768736242595912,0.0050179123519613,-0.5408051702184402,0.0011564568720507,0.4768736242595912,0.5408051702184402,rel,rpt,median,GNDVI,named_index
point,点采样,Flower_num,diff_rpt_ND_B2_B5_mean,33,0.4520954140603469,0.0082571743252162,0.5359360767889666,0.0013065572519201,0.4520954140603469,0.5359360767889666,diff,rpt,mean,ND_B2_B5,pairwise_nd
point,点采样,Flower_num,diff_rpt_ND_B2_B5_median,33,0.4520954140603469,0.0082571743252162,0.5359360767889666,0.0013065572519201,0.4520954140603469,0.5359360767889666,diff,rpt,median,ND_B2_B5,pairwise_nd
point,点采样,Flower_num,0510_rpt_ND_B1_B5_mean,33,0.4442348062722979,0.009599645235538,0.5356002772421062,0.0013175113937973,0.4442348062722979,0.5356002772421062,0510,rpt,mean,ND_B1_B5,pairwise_nd
point,点采样,Flower_num,0510_rpt_ND_B1_B5_median,33,0.4442348062722979,0.009599645235538,0.5356002772421062,0.0013175113937973,0.4442348062722979,0.5356002772421062,0510,rpt,median,ND_B1_B5,pairwise_nd
point,点采样,Flower_num,diff_rpt_ND_B2_B6_mean,33,0.4766520666748287,0.0050411258887455,0.5300595847189121,0.001510242458082,0.4766520666748287,0.5300595847189121,diff,rpt,mean,ND_B2_B6,pairwise_nd
point,点采样,Flower_num,diff_rpt_ND_B2_B6_median,33,0.4766520666748287,0.0050411258887455,0.5300595847189121,0.001510242458082,0.4766520666748287,0.5300595847189121,diff,rpt,median,ND_B2_B6,pairwise_nd
point,点采样,Flower_num,diff_rpt_GNDVI_mean,33,-0.4766520666748287,0.0050411258887455,-0.5300595847189121,0.001510242458082,0.4766520666748287,0.5300595847189121,diff,rpt,mean,GNDVI,named_index
point,点采样,Flower_num,diff_rpt_GNDVI_median,33,-0.4766520666748287,0.0050411258887455,-0.5300595847189121,0.001510242458082,0.4766520666748287,0.5300595847189121,diff,rpt,median,GNDVI,named_index
point,点采样,Flower_num,diff_rpt_DVI_mean,33,-0.4459447035267892,0.0092928810185291,-0.5273731883440301,0.0016122596392175,0.4459447035267892,0.5273731883440301,diff,rpt,mean,DVI,named_index
point,点采样,Flower_num,diff_rpt_DVI_median,33,-0.4459447035267892,0.0092928810185291,-0.5273731883440301,0.0016122596392175,0.4459447035267892,0.5273731883440301,diff,rpt,median,DVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,0510_r1_ND_B2_B3_mean,33,-0.6419658447604749,5.6500263703015625e-05,-0.7416132992408726,7.894312716313138e-07,0.6419658447604749,0.7416132992408726,0510,r1,mean,ND_B2_B3,pairwise_nd
multi_scale,0.3/0.5/1.0m,Flower_rat,ratio_r1_EVI_mean,33,-0.6120189049722421,0.0001538033455188,-0.7016531531645023,5.3780073420319016e-06,0.6120189049722421,0.7016531531645023,ratio,r1,mean,EVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,rel_r1_EVI_mean,33,-0.6120189049722421,0.0001538033455188,-0.7016531531645023,5.3780073420319016e-06,0.6120189049722421,0.7016531531645023,rel,r1,mean,EVI,named_index
multi_scale,0.3/0.5/1.0m,Flower_rat,diff_r1_EVI_mean,33,-0.609398153988831,0.0001670883968442,-0.6993025563364804,5.962714573189143e-06,0.609398153988831,0.6993025563364804,diff,r1,mean,EVI,named_index
